name,lat,lng,address,zone,uid,_geo/lat,_geo/lng,searchScore,popularityScore,lat_scaled,lng_scaled,cluster
66 Pally Sarbojanin Durgostav Committee,22.518009,88.342777,"No. 14A, Nepal Bhattacharjee St, Dharamdas Lane, Anami Sangha, Kalighat, Kolkata, West Bengal 700026",CCU-S,BPn1FXF,22.518009,88.342777,0,,-0.639361081,-0.62072076,1
Akra Sarbojanin Durgotsab Commitee,22.518211,88.238514,"Akra, Santoshpur, Kolkata, West Bengal 700140",CCU-S,tLCJArt,22.518211,88.238514,0,,-0.636378494,-3.509604183,3
Haridevpur Nabin Sathi Club,22.470082,88.339838,"Dakshin Para, Purba Putiary, Kolkata, West Bengal 700093",CCU-S,qk3GKbu,22.470082,88.339838,0,,-1.347016816,-0.702153563,1
Sahapur Colony East Durga Puja,22.51166,88.32952,"j & K Block, Sahapur Colony (East), New Alipur, Kolkata-700 053",CCU-S,ctHYPcX,22.51166,88.32952,0,,-0.733105865,-0.988041166,3
Goalmath Durga Puja Samity,22.526886,88.349548,"41/1a, Townshend Rd, Bakul Bagan, Bhowanipore, Kolkata, West Bengal 700025",CCU-S,NotMmp5,22.526886,88.349548,0,,-0.508289661,-0.433112215,1
Lake Pally Club,22.515114,88.348072,"Lake Market, Kalighat, Kolkata, West Bengal 700029",CCU-S,Quoyi2c,22.515114,88.348072,0,,-0.682106576,-0.474008717,1
S R Das Road Tarun Sangha Durga Puja,22.512332,88.346878,"10/5,S R Das Road, Kolkata-700026",CCU-S,k5eHxSs,22.512332,88.346878,0,,-0.723183595,-0.507091659,1
Tollygunge Adi Durga Mancha Puja Committee,22.502261,88.343884,"Gobinda Banerjee Ln, Tollygunge, Kolkata, West Bengal 700033",CCU-S,pU8IOw7,22.502261,88.343884,0,,-0.871884763,-0.590048384,1
Kalighat Sabuj Sangha Sarbojanin Durgotsab,22.520093,88.345783,"5,DWARIK GANGULY STREET, KALIGHAT ,KOLKATA -700026",CCU-S,SVkDTcv,22.520093,88.345783,0,,-0.608590231,-0.537431543,1
Genexx Valley Durga Puja,22.449517,88.303277,"Diamond Harbour Rd, Near ESI Hospital, Diamond Park, Joka, Kolkata, West Bengal 700104",CCU-S,aKrkkLP,22.449517,88.303277,0,,-1.650664867,-1.715173204,3
21 Pally Sarbojanin Durgotsab Samiti,22.529242,88.368609,"17, near Patha Bhavan and beside, Bondel Rd, Ballygunge, Kolkata-700019",CCU-S,oTLO7Ki,22.529242,88.368609,0,,-0.473502653,0.095023431,1
Harish Park Sarbojanin Durgotsab Samity,22.539088,88.344352,"81/1, Harish Mukherjee Road, Kolkata-700025",CCU-S,6wFcYJG,22.539088,88.344352,0,,-0.328123674,-0.5770812,1
Saradia Sammilani (Chatushkone Park),22.511076,88.344317,"59/2A/1A, Pratapaditya Road, Kolkata ? 700 026",CCU-S,yC0dSO4,22.511076,88.344317,0,,-0.741728791,-0.578050968,1
Adi Ballygunge Sarbojanin Durga Puja Parishad,22.516887,88.371526,"71, Ballygunge Gardens Kolkata 700029",CCU-S,t1QvxTx,22.516887,88.371526,0,,-0.655927729,0.175846666,1
Kidzee Tulips and Tulipians Preschool Durga Puja,22.522394,88.362305,"16/2G, Dover Lane kolkata-700029",CCU-S,4TfaaSb,22.522394,88.362305,0,,-0.574615314,-0.079645637,1
Pally Mangal Samity (Prince Anwar Shah Road),22.502278,88.364611,"393-B, Prince Anwar Shah Road, Katju Nagar, Jadavpur, Kolkata, West Bengal 700068",CCU-S,eLAybJM,22.502278,88.364611,0,,-0.871633753,-0.015751781,1
Sarat Chatterjee Park Puja Samity (Triangular Park),22.517934,88.358221,"68, Purna Das Rd, Triangular Park, Hindustan Park, Gariahat, Kolkata, West Bengal 700029",CCU-S,xB77g36,22.517934,88.358221,0,,-0.640468477,-0.192803708,1
25 Pally Sarbojonin Durgastov Samity Khidderpore,22.539205,88.326445,"Gangadhar Babu Ln, Calcutta Medical College, Khidirpur, Kolkata, West Bengal 700012",CCU-S,DiQT83j,22.539205,88.326445,0,,-0.326396136,-1.073242211,3
Sahapur Panchabatitala Sammilani,22.503661,88.324534,"114, Sahapur Main Rd, Behala, Kolkata, West Bengal 700038",CCU-S,m5zzcOf,22.503661,88.324534,0,,-0.851213366,-1.126191543,3
Rail Vihar Puja Committee,22.512781,88.406073,"Anandapur Main Rd, Phase - 4, Niravra Cooperative Housing Society, Sector H, East Kolkata Twp, Kolkata-700107",CCU-S,jrajeij,22.512781,88.406073,0,,-0.716553982,1.133063087,1
D. N. Mitra Square Sarbojanin,22.535506,88.34661,"2/1C, Dr. Rajendra Road, Kolkata-700020",CCU-S,genW8cM,22.535506,88.34661,0,,-0.381012919,-0.514517311,1
Chakraberia Sarbojanin Durgotsab,22.532162,88.349536,"58A, Chakraberia Road (North), Kolkata, West Bengal 700020",CCU-S,kKHjs4r,22.532162,88.349536,0,,-0.430388026,-0.433444707,1
Barisha Tarun Tritha,22.484503,88.319269,"3, Kalipada Mukherjee Rd, Sakher Bazar, Barisha, Kolkata, West Bengal 700008",CCU-S,lsImheB,22.484503,88.319269,0,,-1.134086665,-1.272072356,3
New Agragami Sangha,22.503202,88.340384,"2/B Chetla Road, New Alipore Kolkata-700053",CCU-S,cwcDFCY,22.503202,88.340384,0,,-0.857990632,-0.687025182,1
Senhati Durgotsav Samiti,22.497103,88.329028,"Satyen Roy Rd, Senhati Colony, Behala, Kolkata, West Bengal 700034",CCU-S,5GVMnri,22.497103,88.329028,0,,-0.948044095,-1.001673333,3
Thakurpukur Vivekanandapally Sangha,22.464553,88.306687,"Diamond Harbour Rd, Pallymangal, Paschim Barisha, Kolkata, West Bengal 700063",CCU-S,RUO0S9H,22.464553,88.306687,0,,-1.428654067,-1.620690094,3
Behala Trishakti Sangha,22.498367,88.318985,"Nafar Chandra Das Rd, Auddy Bagan Basti, Behala, Kolkata, West Bengal 700034",CCU-S,kYkDFvt,22.498367,88.318985,0,,-0.929380776,-1.279941331,3
Nandana Yuva Sangha,22.501711,88.32623,"47 Nandana Park,, Nandana Park, Behala, Kolkata, West Bengal 700038",CCU-S,JyBY8Kp,22.501711,88.32623,0,,-0.880005669,-1.079199357,3
Dhakuria Pragati Sangha Durga Puja,22.508624,88.371807,"30C, Dhakuria, Tanu Pukur, Kolkata, West Bengal 700031",CCU-S,lxwbtC6,22.508624,88.371807,0,,-0.777933265,0.183632518,1
Baishnabghata Pashimpara Sarbojanin Durgotsab,22.470842,88.37186,"5/1, Baishnabghata Bye Lane, Naktala, Garia, Kolkata-700047",CCU-S,RAphfCI,22.470842,88.37186,0,,-1.3357952,0.185101024,1
Hindusthan Park Sarbojanin Durgotsab Committee,22.517696,88.362036,"51, Hindustan Park, Gariahat, Kolkata, West Bengal 700019",CCU-S,fqTkDwO,22.517696,88.362036,0,,-0.643982615,-0.087098997,1
Tollygunger Kirti,22.487762,88.345794,"97, Chandi Ghosh Rd, Moor Avenue, Mirania Gardens 2, Ashok Nagar, Tollygunge, Kolkata-700040",CCU-S,NzT5eOd,22.487762,88.345794,0,,-1.085966606,-0.537126759,1
Barisha Nabin Sangha,22.483312,88.311062,"Sakher Bazar, Paschim Barisha, Kolkata, West Bengal 700008",CCU-S,ngsssz1,22.483312,88.311062,0,,-1.151672117,-1.499469096,3
Diamond Park Sabojanin Durgotsav Committee,22.45192,88.304284,"P-62, Diamond Park, Joka, Kolkata, West Bengal 700104",CCU-S,8qJUprn,22.45192,88.304284,0,,-1.615183892,-1.687271594,3
Harijankalyan Sangh Sarbojanin,22.524235,88.361387,"6, Garcha 1st Ln, Dover Terrace, Ballygunge, Kolkata, West Bengal 700019",CCU-S,ZTYVNPX,22.524235,88.361387,0,,-0.547432427,-0.105081266,1
Hindusthan Park Purbachal Club,22.517773,88.363944,"Hindusthan Park, Hindustan Park, Gariahat, Kolkata, West Bengal 700029",CCU-S,7DAyKKg,22.517773,88.363944,0,,-0.642845688,-0.034232788,1
Sunil Nagar Sarbojanin,22.52843,88.384732,"143/31A, Picnic Garden Rd, Tiljala, Kolkata, West Bengal 700039",CCU-S,NE2FOnF,22.52843,88.384732,0,,-0.485492064,0.541753982,1
Barisha Tapoban,22.476431,88.310503,"Chandi Charan Ghosh Rd, Silpara, Purba Barisha, Kolkata, West Bengal 700008",CCU-S,H1dpsLw,22.476431,88.310503,0,,-1.253272032,-1.514957676,3
Adi Babubagan,22.507975,88.370909,"52 Babubagan Lane, Dhakuria, Kolkata-700039",CCU-S,4pP5Pxo,22.507975,88.370909,0,,-0.787515934,0.158751042,1
Bhowanipur Swadhin Sangha,22.531966,88.346481,"40B, Mahesh Chowdhury Street, Paddapukur, Bhowanipore, Kolkata, West Bengal 700025",CCU-S,UPP9qKC,22.531966,88.346481,0,,-0.433282022,-0.518091599,1
Jayasree Park,22.492156,88.324341,"Mandal Para Rd, Jayashree Park, Manton, Sarada Pally, Kolkata, West Bengal 700034",CCU-S,z22JlcB,22.492156,88.324341,0,,-1.021087951,-1.131539121,3
Sree Sree Sarodiya Durgotsab [Abasorika Club],22.507319,88.370179,"38J/12, Maharaja Tagore Road, Kolkata-700031",CCU-S,qTNVHjw,22.507319,88.370179,0,,-0.79720196,0.138524453,1
Agradut Udaya Sangha,22.533835,88.341946,"32B, D.N.Ghosh Road, Kolkata, West Bengal 700025",CCU-S,cpbZgJ2,22.533835,88.341946,0,,-0.405685707,-0.643745822,1
64 Pally Durgotsab Committee,22.520583,88.347567,"28C, Satish Mukherjee Road, Manoharpukur, Kalighat, Kolkata, West Bengal 700026",CCU-S,K6dtjlX,22.520583,88.347567,0,,-0.601355242,-0.488001083,1
Ballygunge Cultural Association,22.51614,88.355745,"Lake Terrace, lake Terrace, Ballygunge, Kolkata, West Bengal 700029",CCU-S,aucH5H8,22.51614,88.355745,0,,-0.666957396,-0.261407866,1
Panditia Puja Samity,22.52202,88.358753,35A PANDITIYA ROAD KOLKATA 700029,CCU-S,Zhs9S0d,22.52202,88.358753,0,,-0.58013753,-0.178063234,1
Sodepur Pragati Sangha (Haridevpur),22.48103,88.331273,"Dhawan Colony, Paschim Putiary, Kolkata, West Bengal 700082",CCU-S,678hJUV,22.48103,88.331273,0,,-1.185366494,-0.939469644,3
Behala Club Sarbojanin Durgotsav Committee,22.504681,88.315704,"58/1/1, Banamali Naskar Road, Behala, Kolkata, West Bengal 700060",CCU-S,08x8eaw,22.504681,88.315704,0,,-0.836152777,-1.370850153,3
Mohila Mahal Club Durga Puja,22.529917,88.344794,"3/1, Keder Bose Lane, Kolkata-700025",CCU-S,GRg1ZLl,22.529917,88.344794,0,,-0.463536087,-0.564834416,1
Udayan Kidderpore,22.544175,88.321421,"Andaman Dock, Khidirpur, Kolkata, West Bengal 700023",CCU-S,9PLHolT,22.544175,88.321421,0,,-0.253012677,-1.212445479,3
Bhowanipur Students Club Sarbojanin Durga Puja,22.534287,88.338926,"7/1, Bijoy Basu Rd, Bhowanipore. Kolkata, West Bengal 70002",CCU-S,wJyyZ5L,22.534287,88.338926,0,,-0.399011799,-0.727422946,3
New Alipur Hindustan Club,22.504006,88.337118,"Ajoy Nagar, Buroshibtalla, Behala, Kolkata, West Bengal 700053",CCU-S,g0pJbzv,22.504006,88.337118,0,,-0.846119344,-0.77751839,3
Baishali Pally Adhibasi Brinda,22.509778,88.390372,"P.Majumdar Road, Baishali Pally, Kolkata-700078",CCU-S,V9bSPL9,22.509778,88.390372,0,,-0.760894128,0.698025167,1
Behala buroshibtala Janakalyan Sangha Durga Puja,22.502507,88.332437,"Manmohan Banerjee Road, Buroshibtalla, Behala, Kolkata, West Bengal 700038",CCU-S,3BP8ymC,22.502507,88.332437,0,,-0.868252503,-0.907217931,3
Palli Asar Sporting Club,22.508493,88.324986,"11, Joykrishna Paul Rd, Sahapur, New Alipore, Kolkata, West Bengal 700038",CCU-S,K96rRfG,22.508493,88.324986,0,,-0.779867517,-1.113667682,3
Jodhpur Park Saradiya Utsab Committee,22.504519,88.36557,"1/D, JodhPur Park, Kolkata, West Bengal 700068",CCU-S,oIg5OM8,22.504519,88.36557,0,,-0.838544753,0.010819862,1
Santoshpur Lake Pally,22.491326,88.38274646,"Lake W Rd, Lake Terrace, Santoshpur, Kolkata, West Bengal 700075",CCU-S,nZH1qpU,22.491326,88.38274646,0,,-1.033343136,0.486739321,1
Saratpally Sarbojanin Durgotsav Committee,22.484994,88.335907,"SARATPALLY KARUNAMOYE GHAT ROAD, Kolkata-700082",CCU-S,GLvW93z,22.484994,88.335907,0,,-1.126836911,-0.811072362,3
Rajdanga Naba Uday Sangha,22.51667,88.391107,"700039, Rajdanga Chakraborty Para, Sector A, East Kolkata Twp, Kolkata, West Bengal 700039",CCU-S,Sz8pepZ,22.51667,88.391107,0,,-0.659131796,0.718390295,1
United Club Nabalia Para,22.487417,88.319118,"8, Nabalia Para Rd, Barisha, Kolkata, West Bengal 700008",CCU-S,QfEPkky,22.487417,88.319118,0,,-1.091060629,-1.276256212,3
"Sonali Park Sports & Cultural Society, Garia",22.464968,88.37055,"3, Sonali Park, Bansdroni, Kolkata, West Bengal 700084",CCU-S,T9LpgEg,22.464968,88.37055,0,,-1.422526475,0.148803993,1
Falguni Sangha Durga Puja,22.522228,88.365877,"Falguni Sangha, Ekdalia, Ballygunge, Kolkata, West Bengal 700019",CCU-S,lnRbtSe,22.522228,88.365877,0,,-0.577066351,0.019326113,1
Golden Arrow Club,22.516494,88.347673,"Tara Road, Lake Market, Kalighat, Kolkata, West Bengal 700029",CCU-S,9R4DCkr,22.516494,88.347673,0,,-0.661730485,-0.485064072,1
Barisha Netaji Sangha,22.485962,88.315179,"16/a/b, Raja Rammohan Roy Rd, Barisha, Kolkata, West Bengal 700008",CCU-S,uNrx5h9,22.485962,88.315179,0,,-1.112544116,-1.385396673,3
Sanghasree - Kalighat,22.521324,88.345886,"35B, Gurupada Halder Rd, Kalighat, Kolkata, West Bengal 700026",CCU-S,FzRMe4n,22.521324,88.345886,0,,-0.590414167,-0.534577655,1
Roynagar Unnayan Samity,22.472414,88.360174,"9, Naskarpara, Roynagar, Opp. Mastarda Surya Sen Metro Railway Station, Kolkata - 700070",CCU-S,bps76eF,22.472414,88.360174,0,,-1.312584175,-0.138690654,1
Green Field City Welfare Committee,22.495222,88.273668,"Greenfield City, Behala Mauza, Kolkata, West Bengal 700140",CCU-S,J5aI1eN,22.495222,88.273668,0,,-0.975817593,-2.535569215,3
Barisha Youth Club,22.478965,88.30259,"19, Srikrishna Pally, Paschim Barisha, Kolkata, West Bengal 700063",CCU-S,2ZgfZTp,22.478965,88.30259,0,,-1.215856804,-1.734208364,3
Jadavpur Bank Plot Welfare And Development Committee,22.501016,88.380382,"15/2P/4A, Jheel Road, Vivek Nagar, Jadavpur, Kolkata, West Bengal 700075",CCU-S,itF8FCP,22.501016,88.380382,0,,-0.890267541,0.421225675,1
Naskarpara Pally Unnayan Samity - Haridevpur,22.480223,88.339539,"Gouria moth, 27/1a, Mahendra Seth Lane, Ashok Nagar, Kolkata - 700040, WB, India",CCU-S,CTI3Gb8,22.480223,88.339539,0,,-1.197282077,-0.710438152,1
Behala Club,22.505381,88.314308,"Behala Club, Banamali Naskar Road, Behala, Kolkata - 700060, WB, India",CCU-S,uWE0bFP,22.505381,88.314308,0,,-0.825817079,-1.409530042,3
Behala Sree Sangha,22.497669,88.320183,"Behala, Kolkata - 700034, WB, India",CCU-S,PVlfbRJ,22.497669,88.320183,0,,-0.939686944,-1.246747558,3
Bosepukur Talbagan,22.517492,88.38533,"Rajkrishna Chatterjee Road, Kasbah North, Kolkata - 700039, WB, India",CCU-S,le9V0d3,22.517492,88.38533,0,,-0.646994733,0.558323161,1
Rajdanga Tribarna Sangha,22.515083,88.389534,"Kasbah North, Kolkata - 700107, WB, India",CCU-S,myqyyrj,22.515083,88.389534,0,,-0.6825643,0.67480615,1
Bosepukur Sitala Mandir,22.516581,88.388023,"Loknath Pharmacy, 198, Rajdanga Purbapara RB Connector, Ward 107, Kolkata - 700078, WB, India",CCU-S,3cLnwWE,22.516581,88.388023,0,,-0.660445906,0.632939881,1
Jodhpur Park,22.504702,88.365028,"Jodhpur Park Boys School, Jodhpur Park Road, Jodhpur Park, Kolkata - 700068, WB, India",CCU-S,hfY7zfo,22.504702,88.365028,0,,-0.835842707,-0.004197688,1
Suruchi Sangha,22.509346,88.333664,"Kowloon, Ward 81, Kolkata - 700053, WB, India",CCU-S,6xTAlHa,22.509346,88.333664,0,,-0.767272731,-0.873220636,3
Hindustan Park,22.517731,88.362648,"Hindustan Park, Ward 86, Kolkata - 700019, WB, India",CCU-S,6AxQoSc,22.517731,88.362648,0,,-0.64346583,-0.070141911,1
Azadgarh,22.484604,88.356171,"Minapara Road, Aswini Nagar, Kolkata - 700092, WB, India",CCU-S,yg6ZLrt,22.484604,88.356171,0,,-1.132595371,-0.249604404,1
Bharat Mata,22.488014,88.36248,"Bijoygarh Math, Arabinda Nagar, Kolkata - 700084, WB, India",CCU-S,rZFVAaj,22.488014,88.36248,0,,-1.082245755,-0.074796797,1
Golfgreen Phase 2,22.492256,88.360809,"Sarkar, W2A(R) 9, Prince Golam Hossain Shah Road, Bikramgarh, Kolkata - 700095, WB, India",CCU-S,WwPFpEX,22.492256,88.360809,0,,-1.019611423,-0.121096292,1
Yuba Sangha Club,22.485378,88.36499,"Bijoygarh, Kolkata - 700095, WB, India",CCU-S,XAwu9gn,22.485378,88.36499,0,,-1.121167042,-0.005250579,1
Netaji Nagar Sarbojanin,22.480721,88.357719,"Aswini Nagar, Kolkata - 700092, WB, India",CCU-S,7yBDUyr,22.480721,88.357719,0,,-1.189928966,-0.206712951,1
Netaji Jatiya Sebadal,22.484991,88.358231,"Gandhi Colony High School, Minapara Road, Aswini Nagar, Kolkata - 700092, WB, India",CCU-S,sgtcvpR,22.484991,88.358231,0,,-1.126881206,-0.192526631,1
Pally Mangal Samity,22.503017,88.36396,"Jodhpur Park, Kolkata - 700068, WB, India",CCU-S,zSEnICO,22.503017,88.36396,0,,-0.860722209,-0.033789465,1
Chakraberia Sarbojanin,22.533646,88.351891,"Chakraberia Trikon Park, Ward 70, Kolkata - 700019, WB, India",CCU-S,FIIfXlf,22.533646,88.351891,0,,-0.408476346,-0.368193175,1
Barisha Tarun Tirtha,22.476515,88.31823,"Kolkata - 700008, WB, India",CCU-S,uJeJRYa,22.476515,88.31823,0,,-1.252031748,-1.300860612,3
74 Pally,22.539438,88.325729,"Manali Banerjee Road, Ward 77, Kolkata - 700022, WB, India",CCU-S,rlONofl,22.539438,88.325729,0,,-0.322955825,-1.093080893,3
Behala 29 Palli,22.507343,88.322426,"Behala Balananda Brahmachari Hospital and Research Center, 151, Diamond Harbour Road, New Alipore, Kolkata - 700034, WB, India",CCU-S,JtakF1y,22.507343,88.322426,0,,-0.796847593,-1.184599284,3
Baishnabghata Patuli Upanagari,22.471201,88.380142,"Baghajatin, Kolkata - 700086, WB, India",CCU-S,FzpupLx,22.471201,88.380142,0,,-1.330494464,0.414575838,1
Kendua Shanti Sangha - Patuli,22.47193,88.380997,"Baghajatin, Kolkata - 700086, WB, India",CCU-S,gnBDMlj,22.47193,88.380997,0,,-1.319730572,0.438265884,1
Selimpur Naskarpara,22.504808,88.37606,"Naskarpara Para Playground, Ward 92, Kolkata - 700019, WB, India",CCU-S,ojOuaZ7,22.504808,88.37606,0,,-0.834277586,0.301473182,1
Chandranath Chatterjee Street,22.52669,88.345848,"Seagull, 31A, Shyama Prasad Mukherjee Road, Ward 72, Kolkata - 700053, WB, India",CCU-S,iIxgTol,22.52669,88.345848,0,,-0.511183657,-0.535630546,1
Greenwood Nook,22.50556,88.399902,"Greenwood Nook, Kolkata, Kolkata District, India",CCU-S,603FDCU,22.50556,88.399902,0,,-0.823174093,0.962079136,1
Sebak Sangha,22.511377,88.347542,"LT Tapan Chowdhury Avenue, Kalighat, Kolkata - 700033, WB, India",CCU-S,28PEBO4,22.511377,88.347542,0,,-0.73728444,-0.488693775,1
Dilip Smriti Sangha,22.517796,88.34494,"Kalighat, Kolkata - 700026, WB, India",CCU-S,U9Hqpd5,22.517796,88.34494,0,,-0.642506087,-0.560789098,1
Adi Ballygunge,22.529564,88.37265,"Bondel Road Flyover, Ballygunge, Kolkata - 700042, WB, India",CCU-S,jRMSPos,22.529564,88.37265,0,,-0.468748232,0.206990073,1
Barisha Player's Corner,22.486588,88.312614,"Behala Chowrashta, Biren Roy Road West, Kolkata - 700034, WB, India",CCU-S,sDiqgRR,22.486588,88.312614,0,,-1.103301049,-1.456466812,3
Barisha Sabuj Sathi Club,22.47821,88.310753,"Kolkata - 700063, WB, India",CCU-S,PXKzJEq,22.47821,88.310753,0,,-1.227004593,-1.508030762,3
Behala Arcadia Sarbojanin,22.4942,88.315163,"Behala, Kolkata - 700034, WB, India",CCU-S,ZhfxYJf,22.4942,88.315163,0,,-0.990907712,-1.385839995,3
Durgabari,22.499889,88.315765,"Brahmo Samaj Road, Behala, Kolkata - 700034, WB, India",CCU-S,PIr1UZP,22.499889,88.315765,0,,-0.906908015,-1.369159986,3
Ganbani Sangha,22.488768,88.327805,"Paschim Putiary, Kolkata - 700008, WB, India",CCU-S,63mfnzE,22.488768,88.327805,0,,-1.071112731,-1.035559798,3
Samaj Sebi Sangha,22.515591,88.357719,"Manoharpukur, Kolkata - 700029, WB, India",CCU-S,SFn5fe7,22.515591,88.357719,0,,-0.675063536,-0.206712951,1
Behala Buroshibtala Janakalyan Sangha,22.502289,88.329735,"Behala, Kolkata - 700053, WB, India",CCU-S,jQh0k6E,22.502289,88.329735,0,,-0.871471335,-0.98208402,3
Jogajatri Club,22.501614,88.331284,"Shibaloy, 85, Jyotish Roy Road, Ward 117, Kolkata - 700053, WB, India",CCU-S,XpYwv4I,22.501614,88.331284,0,,-0.881437901,-0.93916486,3
Surya Nagar Sarbojanin,22.47489,88.359344,"Queen of Peace Church, Netaji Subhash Chandra Bose Road, Bansdroni, Kolkata - 700070, WB, India",CCU-S,IvDFLzG,22.47489,88.359344,0,,-1.276025333,-0.161688009,1
Udayan Sangha,22.501814,88.387711,"Kasbah North, Kolkata - 700078, WB, India",CCU-S,IvsNmQf,22.501814,88.387711,0,,-0.878484845,0.624295092,1
Uttar Panchanan Gram Milan,22.532141,88.396339,"Kolkata - 700039, WB, India",CCU-S,6Gqtaqj,22.532141,88.396339,0,,-0.430698097,0.863356755,1
Naskarpur Sarbojanin,22.506571,88.312065,"Behala, Kolkata - 700060, WB, India",CCU-S,qBNeg6T,22.506571,88.312065,0,,-0.808246392,-1.471678316,3
64 Pally,22.526789,88.346512,"Seagull, 31A, Shyama Prasad Mukherjee Road, Ward 72, Kolkata - 700053, WB, India",CCU-S,uk5CS6D,22.526789,88.346512,0,,-0.509721893,-0.517232661,1
95 Pally,22.507622,88.362953,"Jodhpur Park, Kolkata - 700068, WB, India",CCU-S,ZaPpLLs,22.507622,88.362953,0,,-0.792728079,-0.061691076,1
Bandhab Sammilani,22.507818,88.367661,"Maharaja Tagore Road, Dhakuria, Kolkata - 700031, WB, India",CCU-S,crjM1OM,22.507818,88.367661,0,,-0.789834084,0.068756573,1
The Bengal Boys Training Association,22.517557,88.341179,"Kalighat Road, Bhowanipore, Kolkata - 700026, WB, India",CCU-S,dxUcALr,22.517557,88.341179,0,,-0.646034989,-0.664997595,1
Shyamapally Shyama Sangha,22.49152,88.37159,"Ananda Pally, Kolkata - 700032, WB, India",CCU-S,WAplXR7,22.49152,88.37159,0,,-1.030478671,0.177619956,1
Garia Sreerampur Kalyan Samity,22.466888,88.38044,"Kalyan Sangha, Garia Main Road, Kolkata - 700084, WB, India",CCU-S,JvTnGTE,22.466888,88.38044,0,,-1.394177131,0.422832719,1
Dakshin Phalguni Club,22.470131,88.379921,"Kolkata - 700086, WB, India",CCU-S,SHXn1jJ,22.470131,88.379921,0,,-1.346293317,0.408452445,1
Garia Pancha Durga,22.461643,88.378166,"Garia Mitali Sangha, Brahmapur, Kolkata - 700084, WB, India",CCU-S,Plm8FPo,22.461643,88.378166,0,,-1.471621042,0.359825508,1
Garia Sabuj Dal,22.469654,88.381599,"Kolkata - 700086, WB, India",CCU-S,867K0in,22.469654,88.381599,0,,-1.353336357,0.454945894,1
Harish Park Puja,22.530655,88.343681,"Netaji Eye Hospital, 28, Harish Mukherjee Road, Bhowanipore, Kolkata - 700025, WB, India",CCU-S,PGJZJn5,22.530655,88.343681,0,,-0.452639308,-0.595673038,1
Green Avenue Sarbojanin,22.494051,88.380264,"Jadavpur, Kolkata - 700075, WB, India",CCU-S,ao88ikl,22.494051,88.380264,0,,-0.993107739,0.417956172,1
Santoshpur Agragami,22.494265,88.377991,"Jadavpur, Kolkata - 700075, WB, India",CCU-S,THc6UQm,22.494265,88.377991,0,,-0.989947969,0.354976668,1
Santoshpur Bibekananda Sangha,22.493908,88.383392,"Jadavpur, Kolkata - 700075, WB, India",CCU-S,aYvY9KT,22.493908,88.383392,0,,-0.995219175,0.504625722,1
Lake Pally Sarbojanin,22.507259,88.346237,"Charu Chandra Place East, Charu Market Area, Kolkata - 700033, WB, India",CCU-S,XpXdJj5,22.507259,88.346237,0,,-0.798087877,-0.524852267,1
Golfgreen Phase 1,22.493393,88.362274,"Sarkar, W2A(R) 9, Prince Golam Hossain Shah Road, Bikramgarh, Kolkata - 700095, WB, India",CCU-S,JLrPfik,22.493393,88.362274,0,,-1.002823296,-0.080504575,1
19 Pally,22.512735,88.3675,"Sony Centre, 102, SH1, Dhakuria, Kolkata - 700029, WB, India",CCU-S,hNTQCxd,22.512735,88.3675,0,,-0.717233185,0.06429564,1
68 Pally,22.527443,88.346184,"Seagull, 31A, Shyama Prasad Mukherjee Road, Bhowanipore, Kolkata - 700025, WB, India",CCU-S,C329zjN,22.527443,88.346184,0,,-0.500065398,-0.526320773,1
77 Palli,22.504271,88.367607,"Dhakuria, Kolkata - 700068, WB, India",CCU-S,RhOtmiA,22.504271,88.367607,0,,-0.842206544,0.067260359,1
Bakul Bagan Sarbojanin,22.52673,88.347397,"Bhowanipore, Kolkata - 700025, WB, India",CCU-S,HV4iWgC,22.52673,88.347397,0,,-0.510593045,-0.492711385,1
Haridevpur Adarsha Samiti,22.475842,88.336937,"Paschim Putiary, Kolkata - 700040, WB, India",CCU-S,Z1lpAH1,22.475842,88.336937,0,,-1.261968784,-0.782533476,1
Padmapukur Youth Association,22.531614,88.352341,"Padmapukur Park, Lansdowne Road (Sarat Bose Road), Ward 72, Kolkata - 700019, WB, India",CCU-S,LjuEIE7,22.531614,88.352341,0,,-0.438479401,-0.35572473,1
Padmapukur Baroyari,22.531862,88.354294,"Jyotirmoyee Apartment, 27/2, Chakraberia Lane, Hazra, Kolkata - 700020, WB, India",CCU-S,AIDX2sL,22.531862,88.354294,0,,-0.434817611,-0.301611676,1
Sitalatala Kishore Sangha,22.481987,88.322479,"Kolkata - 700008, WB, India",CCU-S,BbcN8jY,22.481987,88.322479,0,,-1.171236118,-1.183130778,3
Prasanta Disha Sarbojanin,22.499216,88.327644,"Behala, Kolkata - 700053, WB, India",CCU-S,zABwDZ1,22.499216,88.327644,0,,-0.916845051,-1.04002073,3
Aikya Sammilani,22.504429,88.318611,"Behala Balananda Brahmachari Hospital and Research Center, 151, Diamond Harbour Road, New Alipore, Kolkata - 700034, WB, India",CCU-S,7c750BL,22.504429,88.318611,0,,-0.839873629,-1.290303994,3
Haridevpur 41 Pally,22.48303,88.338509,"41 Pally, Ward 115, Kolkata - 700040, WB, India",CCU-S,CCSZ0cm,22.48303,88.338509,0,,-1.155835927,-0.738977039,1
Haridevpur Vivekananda Park Athletic Club,22.481016,88.336967,"Paschim Putiary, Kolkata - 700040, WB, India",CCU-S,V4RN2xF,22.481016,88.336967,0,,-1.185573208,-0.781702246,1
